Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Daily_Web_Visits,Ad_Spend,Customer_Segment,Satisfaction_Score,Delivery_Time,Quarter,Promotion_Flag,Return_Rate
2024-10-03,Laptop,Electronics,South,6,5484,540.4,7931,1061.97,Nuevo,8.6,8,4,0,0.118
2024-10-17,Camera,Electronics,West,8,3152,337.36,6025,628.7,Nuevo,8.8,9,4,0,0.054
2024-03-22,Keyboard,Accessories,East,8,6032,870.17,7605,615.21,Frecuente,7.1,4,1,0,0.004
2023-04-10,Camera,Electronics,West,7,6384,1324.49,1535,284.81,Ocasional,7.9,4,2,0,0.045
2023-07-10,Printer,Office,East,5,3705,707.08,8243,632.7,Ocasional,6.7,3,3,1,0.102
2022-11-04,Smartwatch,Electronics,South,6,5580,394.03,2457,1184.49,Ocasional,7.0,5,4,1,0.013
2022-04-16,Camera,Electronics,East,2,1236,120.74,4758,1365.28,Frecuente,6.4,9,2,0,0.056
2023-04-02,Camera,Electronics,North,8,7040,1969.93,4674,898.55,Frecuente,6.5,13,2,1,0.02
2024-06-11,Camera,Electronics,East,9,909,138.04,8295,463.07,Ocasional,6.8,7,2,0,0.071
2024-12-26,Mouse,Accessories,South,1,106,7.24,3130,1029.79,Premium,8.3,9,4,0,0.021
2024-11-12,Smartwatch,Electronics,South,1,281,67.85,2787,1115.42,Ocasional,7.8,13,4,1,0.016
2022-09-25,Camera,Electronics,East,6,6768,1851.01,3726,511.67,Frecuente,7.1,10,3,1,0.105
2023-03-07,Laptop,Electronics,West,6,4302,276.35,3927,1243.29,Ocasional,9.4,4,1,0,0.024
2022-11-19,Smartphone,Electronics,North,9,7146,2125.44,2226,129.07,Ocasional,8.1,4,4,0,0.023
2023-02-16,Smartphone,Electronics,South,3,582,48.08,2175,35.92,Premium,9.7,9,1,0,0.089
2024-08-01,Headphones,Accessories,North,6,576,162.75,2697,202.0,Frecuente,8.5,5,3,0,0.007
2023-09-24,Keyboard,Accessories,South,5,4265,796.12,4941,250.89,Ocasional,6.1,4,3,0,0.005
2023-06-24,Smartwatch,Electronics,East,8,5368,333.53,3761,1320.81,Frecuente,9.7,9,2,0,0.065
2023-12-04,Headphones,Accessories,South,1,314,66.23,4224,648.97,Ocasional,9.4,9,4,1,0.055
2024-12-24,Tablet,Electronics,West,6,2676,646.7,7331,426.9,Ocasional,8.5,4,4,1,0.082
2022-02-13,Laptop,Electronics,North,4,3384,947.52,2788,655.03,Frecuente,8.1,1,1,0,0.149
2023-07-20,Mouse,Accessories,West,6,3186,794.94,9143,604.36,Ocasional,7.8,11,3,1,0.065
2024-12-20,Smartwatch,Electronics,South,4,1832,528.69,7641,466.16,Ocasional,7.9,6,4,1,0.086
2024-11-02,Printer,Office,South,8,4784,769.91,2159,224.09,Ocasional,9.1,9,4,0,0.138
2024-02-16,Tablet,Electronics,West,1,381,63.18,3481,990.75,Premium,8.1,3,1,0,0.072
2022-11-29,Smartphone,Electronics,South,9,4527,677.34,2243,222.17,Premium,6.7,5,4,1,0.117
2022-05-25,Printer,Office,South,4,1612,240.42,3091,1167.63,Premium,6.2,9,2,1,0.082
2023-10-04,Printer,Office,East,2,1918,435.56,3972,318.5,Nuevo,6.5,2,4,0,0.096
2024-01-04,Camera,Electronics,East,1,179,42.37,1743,1102.43,Nuevo,7.0,5,1,0,0.14
2024-05-31,Smartwatch,Electronics,West,3,3153,224.29,637,1212.27,Ocasional,7.5,11,2,1,0.0
2023-04-18,Tablet,Electronics,East,8,3864,855.75,4668,205.48,Frecuente,9.6,11,2,1,0.135
2023-05-13,Printer,Office,South,5,2440,570.78,7159,148.38,Ocasional,7.0,5,2,0,0.075
2023-03-31,Camera,Electronics,South,6,3660,675.38,3378,1425.37,Ocasional,7.3,2,1,0,0.091
2024-08-03,Smartwatch,Electronics,East,3,318,49.93,8674,705.31,Ocasional,6.9,1,3,1,0.068
2023-12-16,Mouse,Accessories,South,3,483,63.27,4008,952.75,Premium,8.2,8,4,0,0.039
2024-08-21,Headphones,Accessories,North,6,6774,960.41,9057,54.43,Nuevo,8.5,10,3,0,0.01
2024-01-02,Monitor,Accessories,West,5,5310,806.12,2741,432.49,Frecuente,8.1,9,1,0,0.142
2024-03-06,Keyboard,Accessories,West,6,5154,779.43,5623,767.99,Frecuente,9.8,6,1,0,0.094
2023-09-19,Keyboard,Accessories,East,9,6741,823.17,7749,1331.6,Nuevo,10.0,1,3,1,0.131
2022-05-13,Camera,Electronics,North,2,520,61.33,1060,421.73,Frecuente,9.3,4,2,0,0.044
2024-06-19,Tablet,Electronics,East,7,1120,111.79,9335,1167.28,Frecuente,9.2,1,2,1,0.042
2022-07-12,Keyboard,Accessories,East,1,911,155.3,3967,1000.08,Ocasional,7.5,7,3,0,0.05
2022-03-21,Monitor,Accessories,South,8,1064,190.73,5230,190.6,Nuevo,8.3,5,1,1,0.035
2024-04-28,Laptop,Electronics,North,7,1981,404.3,6470,454.2,Premium,7.4,1,2,0,0.075
2022-04-20,Camera,Electronics,South,5,4280,540.47,6608,372.04,Ocasional,9.1,9,2,0,0.14
2024-06-25,Smartwatch,Electronics,South,5,5125,268.39,724,674.94,Frecuente,6.7,6,2,1,0.131
2024-12-26,Monitor,Accessories,West,7,1575,313.96,8738,960.29,Premium,6.9,14,4,1,0.074
2024-04-28,Tablet,Electronics,East,9,9972,1868.64,6424,661.46,Frecuente,6.2,6,2,0,0.052
2022-10-01,Smartphone,Electronics,East,8,4576,900.04,9988,381.91,Ocasional,8.4,2,4,0,0.092
2024-06-01,Monitor,Accessories,South,7,6559,1141.32,4979,1049.9,Frecuente,8.8,10,2,0,0.092
2023-07-20,Tablet,Electronics,South,1,619,35.36,6328,885.02,Frecuente,6.0,10,3,1,0.103
2024-06-09,Headphones,Accessories,West,8,2488,151.95,4690,788.58,Ocasional,8.0,14,2,0,0.08
2022-10-29,Mouse,Accessories,West,4,2536,148.85,8952,840.54,Ocasional,7.5,10,4,1,0.004
2022-02-03,Tablet,Electronics,West,8,5416,297.5,8407,348.41,Ocasional,9.2,6,1,0,0.011
2023-02-13,Smartwatch,Electronics,East,2,2334,158.07,9131,1027.04,Ocasional,6.2,10,1,1,0.146
2022-07-28,Camera,Electronics,East,9,1080,183.42,5290,593.5,Frecuente,6.2,12,3,0,0.112
2024-05-08,Tablet,Electronics,South,4,1324,127.07,8018,557.93,Frecuente,8.5,8,2,0,0.142
2023-07-16,Camera,Electronics,West,2,2304,444.08,3908,241.61,Frecuente,8.4,12,3,1,0.051
2024-02-21,Smartphone,Electronics,East,4,4736,1026.24,4878,903.32,Ocasional,9.3,14,1,0,0.08
2023-08-14,Mouse,Accessories,West,9,2925,457.49,7722,911.94,Premium,8.4,11,3,1,0.048
2023-01-27,Laptop,Electronics,East,9,6345,1627.26,1270,523.64,Frecuente,9.8,8,1,0,0.136
2022-06-13,Headphones,Accessories,East,9,4221,912.84,7249,1292.58,Frecuente,7.3,7,2,0,0.043
2022-12-06,Headphones,Accessories,South,7,462,56.89,650,1271.28,Frecuente,7.6,12,4,1,0.104
2022-05-13,Monitor,Accessories,North,7,7588,1625.55,6016,181.4,Nuevo,9.9,13,2,0,0.026
2022-12-12,Keyboard,Accessories,North,6,5232,1270.64,5033,1048.66,Ocasional,6.4,4,4,0,0.016
2024-08-01,Camera,Electronics,East,8,1440,402.06,4952,602.88,Frecuente,9.2,1,3,0,0.023
2023-03-31,Monitor,Accessories,North,2,1026,226.4,5195,1499.58,Ocasional,6.0,12,1,0,0.079
2024-09-21,Camera,Electronics,North,7,7455,1008.42,5173,353.03,Ocasional,7.9,4,3,1,0.127
2023-11-29,Printer,Office,East,8,2456,404.35,4369,435.18,Frecuente,6.6,14,4,0,0.15
2022-11-01,Camera,Electronics,North,3,2859,404.56,4787,674.32,Frecuente,8.4,1,4,0,0.093
2024-01-08,Keyboard,Accessories,East,1,311,50.66,5897,417.7,Ocasional,9.2,13,1,0,0.08
2022-10-28,Printer,Office,East,9,1260,246.6,7752,1044.15,Premium,6.1,10,4,0,0.118
2022-01-18,Keyboard,Accessories,South,1,466,102.48,5745,731.74,Ocasional,6.7,5,1,1,0.01
2023-02-22,Laptop,Electronics,West,3,867,58.2,6603,346.9,Ocasional,7.4,1,1,1,0.121
2023-02-24,Monitor,Accessories,South,6,3888,275.72,8447,769.43,Ocasional,7.0,12,1,0,0.114
2024-04-12,Tablet,Electronics,North,4,3032,347.2,9900,1335.41,Nuevo,7.5,2,2,0,0.079
2023-12-22,Tablet,Electronics,North,7,4704,978.81,1532,1192.75,Ocasional,9.8,2,4,0,0.003
2022-10-27,Printer,Office,West,3,3186,527.75,7272,758.27,Ocasional,6.4,12,4,1,0.03
2024-08-18,Printer,Office,North,9,6183,359.54,2639,446.97,Frecuente,7.7,10,3,0,0.055
2022-10-14,Smartwatch,Electronics,West,1,243,21.75,2369,286.23,Ocasional,7.8,2,4,0,0.141
2023-06-20,Smartphone,Electronics,North,3,897,235.67,8033,1320.01,Ocasional,7.1,5,2,0,0.096
2023-12-19,Headphones,Accessories,West,9,4563,675.62,1152,1071.05,Nuevo,7.1,10,4,1,0.077
2022-09-18,Laptop,Electronics,South,4,628,156.98,8554,866.8,Ocasional,8.9,10,3,0,0.073
2024-12-21,Monitor,Accessories,East,6,1050,172.83,7820,1321.56,Frecuente,8.5,6,4,0,0.117
2022-05-16,Monitor,Accessories,North,8,3032,278.85,9950,200.1,Ocasional,9.3,6,2,1,0.049
2023-09-27,Keyboard,Accessories,West,1,920,118.24,6845,1030.08,Nuevo,7.6,2,3,1,0.014
2024-03-02,Laptop,Electronics,South,2,668,90.67,8792,340.73,Ocasional,8.4,1,1,0,0.102
2024-05-31,Mouse,Accessories,East,5,5990,1403.53,1626,198.45,Ocasional,9.6,14,2,1,0.049
2024-03-04,Tablet,Electronics,South,9,9324,1223.9,8954,709.1,Ocasional,9.4,4,1,0,0.049
2023-04-11,Keyboard,Accessories,East,8,5768,368.49,2023,593.34,Ocasional,9.7,13,2,0,0.068
2024-05-01,Laptop,Electronics,North,1,1123,318.09,3486,1412.94,Frecuente,7.1,1,2,0,0.036
2024-12-20,Keyboard,Accessories,West,4,2336,453.04,1717,499.49,Premium,9.9,14,4,1,0.138
2023-11-22,Laptop,Electronics,West,6,438,26.03,4315,1226.06,Ocasional,9.3,6,4,1,0.127
2022-12-23,Tablet,Electronics,North,6,5940,318.72,7615,1128.26,Nuevo,9.2,12,4,0,0.149
2022-06-22,Camera,Electronics,West,3,1848,549.34,3046,1008.53,Nuevo,8.7,12,2,0,0.145
2023-03-17,Keyboard,Accessories,North,3,2118,321.05,8310,1382.19,Frecuente,9.9,5,1,1,0.047
2022-01-16,Smartphone,Electronics,North,3,231,36.73,6259,623.73,Premium,7.8,11,1,0,0.057
2024-01-12,Headphones,Accessories,South,6,978,182.46,6474,596.71,Frecuente,9.0,5,1,0,0.105
2023-05-22,Monitor,Accessories,North,5,4960,420.98,9418,258.2,Ocasional,8.8,12,2,1,0.002
2022-03-09,Camera,Electronics,South,3,1377,330.44,4602,428.13,Ocasional,8.9,14,1,0,0.149
2023-02-09,Camera,Electronics,West,2,1958,227.77,3774,1322.07,Nuevo,9.0,12,1,0,0.002
2023-06-12,Mouse,Accessories,West,7,5607,1288.04,9948,722.09,Frecuente,6.8,11,2,0,0.08
2022-11-24,Smartwatch,Electronics,South,6,3504,980.7,5791,525.2,Ocasional,7.4,6,4,0,0.1
2024-11-21,Mouse,Accessories,North,4,796,75.15,6338,339.85,Ocasional,7.6,2,4,0,0.137
2024-08-14,Monitor,Accessories,North,1,342,37.64,3314,737.74,Frecuente,9.0,8,3,1,0.097
2024-08-14,Monitor,Accessories,South,7,6769,1549.67,2546,1080.66,Nuevo,8.9,2,3,1,0.09
2023-08-29,Headphones,Accessories,South,9,10080,1794.73,2113,444.3,Ocasional,9.3,8,3,0,0.045
2024-01-11,Smartwatch,Electronics,East,7,3948,758.36,2623,1141.42,Premium,9.2,13,1,1,0.089
2023-06-27,Headphones,Accessories,South,4,1488,74.52,2354,952.09,Premium,8.4,2,2,0,0.112
2024-01-17,Mouse,Accessories,South,5,1200,201.8,7593,1185.59,Nuevo,6.6,13,1,1,0.077
2023-01-10,Smartwatch,Electronics,North,4,4476,977.6,1050,391.35,Ocasional,8.5,9,1,0,0.117
2023-08-01,Monitor,Accessories,West,1,1178,292.15,6479,953.92,Ocasional,9.5,1,3,0,0.01
2024-12-26,Smartwatch,Electronics,South,8,2888,149.92,9518,247.53,Ocasional,8.6,11,4,0,0.05
2024-12-13,Smartphone,Electronics,South,6,1704,193.18,7772,558.42,Frecuente,9.6,1,4,0,0.144
2022-10-17,Printer,Office,West,8,4200,1017.94,4327,1092.05,Ocasional,10.0,9,4,1,0.049
2024-03-12,Keyboard,Accessories,East,7,4417,562.79,1064,954.87,Nuevo,7.4,8,1,0,0.093
2024-05-20,Camera,Electronics,West,4,764,178.83,8424,298.03,Frecuente,8.9,11,2,0,0.078
2024-06-28,Headphones,Accessories,South,4,4000,964.43,529,1290.35,Ocasional,8.2,6,2,0,0.14
2024-10-21,Monitor,Accessories,East,9,2331,558.0,6972,98.96,Frecuente,7.8,2,4,0,0.024
2023-01-31,Mouse,Accessories,West,9,8172,1296.29,6874,900.92,Frecuente,7.0,6,1,0,0.045
2024-12-20,Laptop,Electronics,North,1,761,61.15,2323,1476.05,Frecuente,7.0,11,4,0,0.129
2023-11-25,Camera,Electronics,East,2,494,56.41,7528,806.63,Nuevo,6.7,14,4,0,0.1
2023-09-05,Headphones,Accessories,East,2,194,52.16,2166,1204.99,Premium,8.5,3,3,1,0.081
2024-03-20,Tablet,Electronics,West,6,5820,1423.67,2643,900.87,Frecuente,6.6,5,1,0,0.059
2022-04-11,Camera,Electronics,North,5,410,121.77,8213,1178.97,Ocasional,7.7,13,2,0,0.062
2024-12-06,Smartphone,Electronics,East,6,1254,360.87,9801,990.28,Premium,8.1,5,4,0,0.14
2022-06-04,Tablet,Electronics,East,6,3432,452.4,3014,1042.88,Ocasional,7.8,4,2,1,0.101
2024-03-22,Camera,Electronics,North,4,3792,997.99,9252,357.16,Nuevo,9.4,12,1,1,0.139
2024-11-19,Tablet,Electronics,West,7,546,117.9,9176,1117.89,Premium,7.8,7,4,0,0.146
2022-02-24,Smartwatch,Electronics,East,3,1452,217.06,7809,372.11,Frecuente,6.3,9,1,0,0.082
2022-11-14,Keyboard,Accessories,West,8,9296,1556.05,1830,1471.35,Nuevo,10.0,7,4,0,0.091
2023-12-01,Mouse,Accessories,North,1,1160,149.81,3344,357.13,Frecuente,9.4,9,4,0,0.098
2024-01-14,Laptop,Electronics,West,6,4728,682.01,6938,370.29,Premium,8.6,4,1,1,0.126
2023-02-12,Camera,Electronics,North,6,1836,508.81,9992,1290.84,Nuevo,9.0,11,1,1,0.099
2023-09-13,Smartwatch,Electronics,South,7,6237,1784.89,8237,379.62,Nuevo,6.5,6,3,0,0.017
2024-09-01,Laptop,Electronics,West,5,5845,941.79,4492,554.14,Ocasional,9.1,8,3,1,0.141
2023-12-27,Monitor,Accessories,South,9,6138,851.14,2734,1077.67,Ocasional,6.8,3,4,1,0.099
2022-03-23,Camera,Electronics,West,2,1416,136.75,9623,254.95,Nuevo,8.0,1,1,1,0.13
2024-12-27,Keyboard,Accessories,West,3,1851,348.9,3123,255.43,Ocasional,6.7,8,4,1,0.064
2022-11-10,Printer,Office,South,9,7452,1259.82,3751,739.81,Ocasional,9.0,2,4,0,0.071
2023-11-29,Tablet,Electronics,North,5,1630,190.38,9662,380.67,Ocasional,7.0,13,4,1,0.103
2022-08-16,Camera,Electronics,West,6,4800,930.44,5835,368.77,Ocasional,7.0,14,3,0,0.116
2023-11-23,Smartwatch,Electronics,South,1,61,16.11,3013,33.67,Ocasional,6.4,5,4,0,0.012
2023-09-21,Monitor,Accessories,East,6,942,80.27,550,568.27,Frecuente,8.9,5,3,0,0.061
2023-07-30,Smartphone,Electronics,South,8,7640,1663.63,4584,491.01,Ocasional,7.2,8,3,1,0.115
2022-05-12,Camera,Electronics,South,5,4540,939.71,9867,66.11,Ocasional,8.1,3,2,0,0.149
2022-11-27,Headphones,Accessories,North,1,1030,190.47,4608,939.43,Frecuente,7.3,13,4,0,0.002
2023-09-20,Printer,Office,North,2,384,30.84,7145,947.45,Frecuente,9.1,2,3,1,0.04
2024-11-24,Smartwatch,Electronics,West,8,8560,991.94,2903,124.78,Ocasional,6.9,7,4,0,0.07
2022-08-23,Camera,Electronics,West,9,1557,117.36,7868,489.22,Frecuente,9.8,3,3,0,0.033
2023-05-04,Tablet,Electronics,East,7,707,124.59,7870,1311.75,Premium,7.3,12,2,0,0.004
2022-08-05,Mouse,Accessories,West,5,3405,476.39,6278,881.61,Frecuente,6.4,3,3,1,0.081
2024-11-15,Tablet,Electronics,West,6,4722,522.16,7832,629.72,Frecuente,7.0,7,4,0,0.097
2022-01-04,Headphones,Accessories,North,2,2150,625.93,5998,708.35,Ocasional,6.3,12,1,0,0.062
2022-11-04,Monitor,Accessories,West,7,3619,827.39,4094,328.25,Frecuente,7.9,7,4,0,0.055
2023-08-09,Smartwatch,Electronics,South,4,3892,909.22,7509,1221.58,Frecuente,7.0,3,3,1,0.148
2022-08-02,Camera,Electronics,South,1,54,13.29,8433,1372.73,Ocasional,9.5,3,3,1,0.072
2023-12-04,Keyboard,Accessories,South,1,612,136.25,8490,1367.78,Premium,8.1,9,4,0,0.12
2022-09-03,Monitor,Accessories,East,5,3850,419.55,2524,351.42,Frecuente,6.9,2,3,1,0.043
2024-04-20,Camera,Electronics,East,5,3005,389.93,6927,479.9,Ocasional,7.8,5,2,1,0.125
2024-07-15,Headphones,Accessories,North,9,5256,1296.65,540,257.72,Ocasional,6.8,9,3,1,0.124
2023-03-13,Printer,Office,East,6,3576,1033.3,5933,474.66,Ocasional,6.7,6,1,0,0.04
2022-11-08,Tablet,Electronics,West,5,3415,496.48,5926,512.55,Ocasional,7.2,12,4,0,0.098
2023-01-13,Camera,Electronics,West,3,1722,203.04,3953,957.0,Nuevo,6.4,10,1,1,0.102
2022-04-14,Mouse,Accessories,East,8,4088,853.36,9943,300.68,Premium,6.8,2,2,0,0.066
2024-02-09,Headphones,Accessories,West,5,5320,882.84,8888,1380.71,Ocasional,9.8,12,1,0,0.116
2022-11-27,Mouse,Accessories,West,6,3660,1079.0,867,172.59,Ocasional,8.7,13,4,0,0.046
2024-05-13,Camera,Electronics,West,6,5250,1228.49,2483,30.18,Frecuente,9.7,3,2,0,0.073
2022-04-17,Laptop,Electronics,North,4,328,90.89,2475,1285.32,Nuevo,7.0,6,2,0,0.149
2023-09-29,Smartphone,Electronics,West,7,1596,359.71,9026,1061.58,Frecuente,9.4,6,3,0,0.027
2023-02-11,Printer,Office,South,7,2443,661.21,5429,545.93,Nuevo,7.4,6,1,0,0.022
2023-07-23,Smartwatch,Electronics,East,7,5432,870.08,7424,901.34,Ocasional,6.6,7,3,1,0.021
2022-04-04,Printer,Office,North,3,1254,221.19,8194,350.85,Ocasional,9.2,13,2,0,0.15
2022-02-19,Tablet,Electronics,East,5,5495,1276.27,7792,269.22,Frecuente,6.2,10,1,0,0.024
2023-12-07,Headphones,Accessories,North,4,596,72.65,1345,717.3,Nuevo,7.6,13,4,0,0.029
2024-10-18,Printer,Office,South,6,3696,597.66,1833,542.72,Ocasional,9.3,5,4,0,0.104
2022-04-18,Mouse,Accessories,North,6,4488,939.05,4254,930.54,Premium,8.5,8,2,1,0.114
2023-10-18,Camera,Electronics,West,6,6846,932.21,3714,342.86,Premium,8.1,2,4,0,0.079
2023-12-29,Mouse,Accessories,West,8,2960,607.64,7597,1001.13,Ocasional,7.4,4,4,1,0.147
2023-07-31,Smartphone,Electronics,South,1,419,99.5,1984,1154.96,Frecuente,6.3,9,3,1,0.006
2024-09-03,Laptop,Electronics,West,6,6246,327.14,4029,266.62,Ocasional,10.0,3,3,0,0.093
2022-09-12,Tablet,Electronics,South,4,1900,372.18,2747,84.91,Ocasional,6.7,14,3,0,0.091
2023-06-08,Monitor,Accessories,North,7,3451,397.29,2293,670.59,Frecuente,7.0,4,2,0,0.048
2024-11-24,Smartphone,Electronics,West,2,1612,344.37,2141,1165.56,Ocasional,6.9,3,4,0,0.135
2022-08-13,Laptop,Electronics,South,5,4445,642.83,2357,983.15,Frecuente,9.6,11,3,0,0.083
2024-08-06,Smartwatch,Electronics,North,5,720,63.84,5861,1058.78,Nuevo,9.1,2,3,0,0.037
2024-04-16,Mouse,Accessories,East,2,1428,234.49,4395,616.2,Nuevo,7.8,5,2,0,0.013
2024-12-27,Tablet,Electronics,East,4,3532,665.2,4635,367.72,Frecuente,9.8,3,4,0,0.016
2024-09-08,Camera,Electronics,North,6,6528,549.62,5054,807.03,Ocasional,6.2,10,3,0,0.135
2023-09-04,Monitor,Accessories,East,1,743,216.5,7540,322.46,Ocasional,9.6,12,3,0,0.038
2023-10-13,Smartwatch,Electronics,East,6,1758,287.36,8687,1094.82,Nuevo,6.2,3,4,0,0.136
2023-11-29,Headphones,Accessories,South,8,1008,100.61,5501,311.51,Frecuente,7.6,6,4,1,0.018
2024-10-21,Smartphone,Electronics,East,1,995,149.86,6601,451.07,Ocasional,6.2,7,4,0,0.148
2024-10-05,Keyboard,Accessories,West,9,4032,876.91,7516,769.69,Nuevo,10.0,10,4,0,0.125
2022-10-29,Smartphone,Electronics,East,6,480,131.08,7058,740.33,Frecuente,9.7,5,4,0,0.017
2024-10-25,Laptop,Electronics,East,1,989,149.99,1775,909.26,Ocasional,8.3,8,4,1,0.013
2022-01-24,Smartphone,Electronics,North,9,6606,759.55,9838,667.42,Premium,6.9,8,1,1,0.121
2024-02-06,Smartwatch,Electronics,East,6,912,256.58,2065,1380.82,Ocasional,7.1,1,1,0,0.012
2022-07-21,Mouse,Accessories,South,4,2912,331.11,4412,1263.1,Frecuente,7.8,8,3,0,0.039
2023-02-03,Camera,Electronics,West,5,845,69.35,6699,1321.09,Nuevo,7.3,8,1,0,0.12
2023-08-10,Monitor,Accessories,South,4,2804,382.82,4331,951.68,Frecuente,6.1,14,3,0,0.136
2024-12-28,Laptop,Electronics,East,2,208,11.53,2809,959.81,Premium,8.6,8,4,0,0.115
2022-11-19,Smartwatch,Electronics,East,1,379,42.24,9271,921.61,Ocasional,8.5,13,4,0,0.133
2024-05-18,Mouse,Accessories,West,3,1227,113.38,1179,663.63,Ocasional,9.6,5,2,1,0.084
2023-08-03,Headphones,Accessories,East,7,5551,392.37,2835,496.72,Ocasional,7.9,10,3,0,0.117
2022-08-06,Headphones,Accessories,West,1,423,115.44,9933,896.16,Ocasional,7.4,13,3,0,0.052
2022-01-26,Headphones,Accessories,West,6,5982,944.81,7433,57.79,Frecuente,8.0,3,1,0,0.118
2022-12-07,Smartphone,Electronics,West,4,3732,468.6,1326,31.04,Ocasional,6.8,8,4,0,0.102
2023-03-02,Printer,Office,North,9,5904,1152.23,7668,1280.43,Premium,8.5,13,1,1,0.086
2024-02-01,Headphones,Accessories,East,5,1810,171.47,9710,88.71,Frecuente,9.1,8,1,1,0.149
2023-01-30,Smartphone,Electronics,South,6,5604,615.07,1428,796.7,Nuevo,6.6,13,1,0,0.07
2022-04-28,Laptop,Electronics,West,2,432,81.31,4433,930.18,Ocasional,7.3,6,2,1,0.093
2024-11-27,Keyboard,Accessories,East,2,416,68.58,4948,313.29,Frecuente,9.5,13,4,0,0.076
2022-09-07,Monitor,Accessories,North,8,1224,281.43,1744,1345.68,Premium,8.0,9,3,0,0.039
2022-03-12,Printer,Office,West,8,5168,672.6,2405,301.34,Nuevo,8.1,7,1,0,0.05
2022-11-10,Monitor,Accessories,East,6,6522,502.98,2150,1329.08,Premium,8.9,4,4,0,0.147
2022-09-03,Keyboard,Accessories,South,5,1090,140.7,2261,1149.23,Frecuente,8.3,3,3,0,0.059
2024-09-30,Laptop,Electronics,South,3,1737,353.17,4333,376.3,Frecuente,6.3,5,3,0,0.102
2024-03-08,Printer,Office,West,9,7281,1358.17,4906,243.1,Premium,9.2,11,1,0,0.085
2024-03-19,Smartwatch,Electronics,South,9,5832,1007.54,2760,488.02,Frecuente,9.7,7,1,1,0.133
2024-07-21,Printer,Office,East,9,7020,623.97,3249,608.97,Nuevo,6.2,6,3,0,0.114
2023-06-07,Mouse,Accessories,South,3,2001,420.08,2326,383.76,Frecuente,6.5,7,2,0,0.012
2024-08-13,Monitor,Accessories,West,2,1832,489.21,8062,1498.36,Ocasional,8.8,5,3,1,0.053
2024-05-05,Smartwatch,Electronics,East,6,3372,934.42,2511,359.89,Ocasional,8.4,12,2,0,0.107
2024-12-20,Tablet,Electronics,West,6,3384,503.86,9122,1249.34,Ocasional,7.5,6,4,0,0.024
2024-11-30,Monitor,Accessories,East,1,351,31.95,5619,255.49,Ocasional,8.2,7,4,0,0.076
2024-12-16,Camera,Electronics,South,2,2092,549.42,8125,1470.76,Ocasional,8.8,8,4,0,0.048
2023-03-19,Monitor,Accessories,South,7,1309,138.46,6545,353.77,Ocasional,8.0,10,1,0,0.01
2024-04-28,Keyboard,Accessories,North,9,6696,407.36,3027,644.1,Ocasional,6.6,5,2,0,0.15
2022-09-29,Keyboard,Accessories,East,5,1020,162.36,6212,846.67,Ocasional,6.4,2,3,0,0.139
2022-05-30,Keyboard,Accessories,East,8,8240,2006.72,3104,198.02,Ocasional,7.8,10,2,0,0.112
2022-10-07,Headphones,Accessories,South,9,9810,1008.6,1626,1228.89,Ocasional,9.7,8,4,1,0.03
2023-01-13,Tablet,Electronics,West,1,853,97.5,2919,426.53,Premium,8.2,10,1,1,0.148
2023-01-06,Camera,Electronics,East,4,4416,1081.53,3118,832.92,Ocasional,7.4,8,1,0,0.095
2023-01-11,Headphones,Accessories,North,8,3832,741.44,1782,833.46,Ocasional,9.6,8,1,1,0.145
2024-12-16,Monitor,Accessories,South,4,1876,221.18,724,911.91,Frecuente,7.6,14,4,1,0.006
2024-03-14,Laptop,Electronics,South,3,2634,392.21,9466,102.12,Nuevo,8.0,1,1,1,0.026
2023-08-26,Laptop,Electronics,North,1,1027,259.92,5377,269.56,Frecuente,6.5,2,3,1,0.102
2023-07-10,Printer,Office,West,5,3100,911.86,4319,258.56,Frecuente,8.9,14,3,0,0.136
2022-03-18,Mouse,Accessories,West,1,104,29.67,9334,467.04,Nuevo,8.8,13,1,0,0.026
2024-06-18,Mouse,Accessories,East,2,1590,147.2,2634,234.47,Frecuente,9.2,6,2,1,0.048
2024-08-20,Camera,Electronics,South,4,1104,63.57,4327,1384.44,Frecuente,7.3,8,3,0,0.088
2024-09-18,Smartphone,Electronics,South,3,1851,198.71,8543,779.17,Frecuente,7.7,7,3,1,0.15
2024-11-06,Smartphone,Electronics,South,2,1408,193.09,6504,942.89,Nuevo,6.7,14,4,1,0.12
2022-05-24,Laptop,Electronics,South,7,4641,1341.98,4292,549.08,Frecuente,9.9,7,2,0,0.139
2022-10-01,Tablet,Electronics,West,7,2611,539.37,2930,428.84,Ocasional,6.3,11,4,0,0.101
2023-12-05,Laptop,Electronics,North,4,3824,711.92,833,764.7,Ocasional,8.6,6,4,1,0.132
2023-03-08,Smartphone,Electronics,East,2,2042,501.34,1307,455.6,Ocasional,8.8,6,1,0,0.076
2023-07-30,Tablet,Electronics,North,6,6378,1408.28,2038,528.6,Nuevo,6.6,10,3,1,0.019
2023-03-14,Camera,Electronics,East,4,4692,409.07,7972,690.07,Ocasional,7.5,6,1,1,0.106
2024-06-30,Laptop,Electronics,West,6,6234,1829.07,6572,768.49,Frecuente,6.2,1,2,0,0.09
2024-09-25,Smartphone,Electronics,West,4,1852,535.07,4617,1476.78,Nuevo,8.2,3,3,0,0.073
2022-02-05,Monitor,Accessories,South,3,3075,804.06,7937,350.52,Ocasional,10.0,13,1,0,0.041
